industry,code,buy_date,sell_date,buy_price,sell_price,pct_reward
电力,sh.600163.csv,2017-09-06,2017-09-14,4.65,4.72,0.015053763440860068
电力,sh.600163.csv,2017-10-11,2017-10-19,4.66,4.51,-0.032188841201716833
电力,sh.600163.csv,2017-11-17,2017-11-27,4.14,3.91,-0.05555555555555547
电力,sh.600163.csv,2019-03-12,2019-03-20,4.22,4.04,-0.04265402843601884
电力,sh.600163.csv,2019-06-28,2019-07-08,4.23,4.04,-0.044917257683215195
电力,sz.000591.csv,2017-09-07,2017-09-15,5.85,6.1,0.042735042735042805
电力,sz.000591.csv,2017-10-11,2017-10-19,6.38,5.99,-0.061128526645767955
电力,sh.600969.csv,2017-09-05,2017-09-13,15.39,14.82,-0.03703703703703709
电力,sz.002608.csv,2017-09-15,2017-09-25,12.36,11.88,-0.03883495145631055
电力,sz.002608.csv,2017-10-19,2017-10-27,10.71,10.51,-0.01867413632119519
电力,sz.002608.csv,2017-11-17,2017-11-27,9.71,9.7,-0.001029866117404854
电力,sz.002608.csv,2019-03-12,2019-03-20,9.83,9.86,0.003051881993896277
电力,sz.002608.csv,2019-07-08,2019-07-16,8.16,8.4,0.02941176470588247
电力,sz.002608.csv,2020-01-14,2020-01-22,7.7,7.5,-0.025974025974025983
电力,sz.002608.csv,2020-02-04,2020-02-12,6.45,6.88,0.06666666666666665
电力,sz.002608.csv,2020-08-19,2020-08-27,7.17,6.92,-0.034867503486750384
电力,sz.002608.csv,2020-10-12,2020-10-20,6.66,6.65,-0.0015015015015015232
电力,sh.600821.csv,2017-09-18,2017-09-26,8.97,8.68,-0.03232998885172811
电力,sh.600821.csv,2017-10-19,2017-10-27,8.78,8.82,0.004555808656036442
电力,sh.600821.csv,2017-11-17,2017-11-27,7.11,7.13,0.002812939521800173
电力,sh.600098.csv,2017-09-06,2017-09-14,7.52,7.53,0.0013297872340425343
电力,sh.600674.csv,2017-09-08,2017-09-18,9.69,9.61,-0.008255933952528438
电力,sz.000899.csv,2017-09-07,2017-09-15,7.44,7.36,-0.010752688172043001
电力,sz.000537.csv,2017-09-05,2017-09-13,8.92,9.05,0.014573991031390232
电力,sz.000537.csv,2017-10-23,2017-10-31,14.06,14.6,0.038406827880512084
电力,sz.000537.csv,2017-11-17,2017-11-27,15.0,13.45,-0.10333333333333339
电力,sh.600101.csv,2017-09-11,2017-09-19,10.59,10.92,0.031161473087818692
电力,sh.600101.csv,2017-10-11,2017-10-19,10.75,9.85,-0.08372093023255822
